timestamp,iso,validator1,validator2,validator3,validator4
1785794060,2026-08-03T21:54:20+00:00,4781,4783,4781,4781
1785794090,2026-08-03T21:54:50+00:00,4796,4798,4796,4796
1785794120,2026-08-03T21:55:20+00:00,4811,4813,4811,4811
1785794150,2026-08-03T21:55:50+00:00,4826,4828,4826,4826
1785794180,2026-08-03T21:56:20+00:00,4841,4843,4841,4841
1785794210,2026-08-03T21:56:50+00:00,4856,4858,4856,4856
1785794240,2026-08-03T21:57:20+00:00,4871,4873,4871,4871
1785794270,2026-08-03T21:57:50+00:00,4886,4888,4886,4886
1785794300,2026-08-03T21:58:20+00:00,4901,4903,4901,4901
1785794330,2026-08-03T21:58:50+00:00,4916,4918,4916,4916
1785794360,2026-08-03T21:59:20+00:00,4931,4933,4931,4931
1785794390,2026-08-03T21:59:50+00:00,4946,4948,4946,4946
1785794420,2026-08-03T22:00:20+00:00,4961,4963,4961,4961
1785794450,2026-08-03T22:00:50+00:00,4976,4978,4976,4976
1785794480,2026-08-03T22:01:20+00:00,4991,4993,4991,4991
1785794510,2026-08-03T22:01:50+00:00,5006,5008,5006,5006
1785794540,2026-08-03T22:02:20+00:00,5021,5023,5021,5021
1785794570,2026-08-03T22:02:50+00:00,5036,5038,5036,5036
1785794600,2026-08-03T22:03:20+00:00,5051,5053,5051,5051
1785794630,2026-08-03T22:03:50+00:00,5066,5068,5066,5066
1785794660,2026-08-03T22:04:20+00:00,5081,5083,5081,5081
1785794690,2026-08-03T22:04:50+00:00,5096,5098,5096,5096
1785794720,2026-08-03T22:05:20+00:00,5111,5113,5111,5111
1785794750,2026-08-03T22:05:50+00:00,5126,5128,5126,5126
1785794780,2026-08-03T22:06:20+00:00,5141,5143,5141,5141
1785794810,2026-08-03T22:06:50+00:00,5156,5158,5156,5156
1785794840,2026-08-03T22:07:20+00:00,5171,5173,5171,5171
1785794870,2026-08-03T22:07:50+00:00,5186,5188,5186,5186
1785794900,2026-08-03T22:08:20+00:00,5201,5203,5201,5201
1785794930,2026-08-03T22:08:50+00:00,5216,5218,5216,5216
1785794960,2026-08-03T22:09:20+00:00,5231,5233,5231,5231
1785794990,2026-08-03T22:09:50+00:00,5246,5248,5246,5246
1785795020,2026-08-03T22:10:20+00:00,5261,5263,5261,5261
1785795050,2026-08-03T22:10:50+00:00,5276,5278,5276,5276
1785795080,2026-08-03T22:11:20+00:00,5291,5293,5291,5291
1785795110,2026-08-03T22:11:50+00:00,5306,5308,5306,5306
1785795140,2026-08-03T22:12:20+00:00,5321,5323,5321,5321
1785795170,2026-08-03T22:12:50+00:00,5336,5338,5336,5336
1785795200,2026-08-03T22:13:20+00:00,5351,5353,5351,5351
1785795230,2026-08-03T22:13:50+00:00,5366,5368,5366,5366
1785795260,2026-08-03T22:14:20+00:00,5381,5383,5381,5381
1785795290,2026-08-03T22:14:50+00:00,5396,5398,5396,5396
1785795320,2026-08-03T22:15:20+00:00,5411,5413,5411,5411
1785795350,2026-08-03T22:15:50+00:00,5426,5428,5426,5426
1785795380,2026-08-03T22:16:20+00:00,5441,5443,5441,5441
1785795410,2026-08-03T22:16:50+00:00,5456,5458,5456,5456
1785795440,2026-08-03T22:17:20+00:00,5471,5473,5471,5471
1785795470,2026-08-03T22:17:50+00:00,5486,5488,5486,5486
1785795500,2026-08-03T22:18:20+00:00,5501,5503,5501,5501
1785795530,2026-08-03T22:18:50+00:00,5516,5518,5516,5516
1785795560,2026-08-03T22:19:20+00:00,5531,5533,5531,5531
1785795590,2026-08-03T22:19:50+00:00,5546,5548,5546,5546
1785795620,2026-08-03T22:20:20+00:00,5561,5563,5561,5561
1785795650,2026-08-03T22:20:50+00:00,5576,5578,5576,5576
1785795680,2026-08-03T22:21:20+00:00,5591,5593,5591,5591
1785795710,2026-08-03T22:21:50+00:00,5606,5607,5606,5606
1785795740,2026-08-03T22:22:20+00:00,5621,5623,5621,5621
1785795770,2026-08-03T22:22:50+00:00,5636,5638,5636,5636
1785795800,2026-08-03T22:23:20+00:00,5651,5653,5651,5651
1785795830,2026-08-03T22:23:50+00:00,5666,5668,5666,5666
1785795860,2026-08-03T22:24:20+00:00,5681,5683,5681,5681
1785795890,2026-08-03T22:24:50+00:00,5696,5698,5696,5696
1785795920,2026-08-03T22:25:20+00:00,5711,5713,5711,5711
1785795950,2026-08-03T22:25:50+00:00,5726,5728,5726,5726
1785795980,2026-08-03T22:26:20+00:00,5741,5743,5741,5741
1785796010,2026-08-03T22:26:50+00:00,5756,5758,5756,5756
1785796040,2026-08-03T22:27:20+00:00,5771,5773,5771,5771
1785796070,2026-08-03T22:27:50+00:00,5786,5788,5786,5786
1785796100,2026-08-03T22:28:20+00:00,5801,5803,5801,5801
1785796130,2026-08-03T22:28:50+00:00,5816,5818,5816,5816
1785796160,2026-08-03T22:29:20+00:00,5831,5833,5831,5831
1785796190,2026-08-03T22:29:50+00:00,5846,5848,5846,5846
1785796220,2026-08-03T22:30:20+00:00,5861,5863,5861,5861
1785796250,2026-08-03T22:30:50+00:00,5876,5878,5876,5876
1785796280,2026-08-03T22:31:20+00:00,5891,5893,5891,5891
1785796310,2026-08-03T22:31:50+00:00,5906,5908,5906,5906
1785796340,2026-08-03T22:32:20+00:00,5921,5923,5921,5921
1785796370,2026-08-03T22:32:50+00:00,5936,5938,5936,5936
1785796400,2026-08-03T22:33:20+00:00,5951,5953,5951,5951
1785796430,2026-08-03T22:33:50+00:00,5966,5968,5966,5966
1785796460,2026-08-03T22:34:20+00:00,5981,5983,5981,5981
1785796490,2026-08-03T22:34:50+00:00,5996,5998,5996,5996
1785796520,2026-08-03T22:35:20+00:00,6011,6013,6011,6011
1785796550,2026-08-03T22:35:50+00:00,6026,6028,6026,6026
1785796580,2026-08-03T22:36:20+00:00,6041,6043,6041,6041
1785796610,2026-08-03T22:36:50+00:00,6056,6058,6056,6056
1785796640,2026-08-03T22:37:20+00:00,6071,6073,6071,6071
1785796670,2026-08-03T22:37:50+00:00,6086,6087,6086,6086
1785796700,2026-08-03T22:38:20+00:00,6101,6103,6101,6101
1785796730,2026-08-03T22:38:50+00:00,6116,6118,6116,6116
1785796760,2026-08-03T22:39:20+00:00,6131,6133,6131,6131
1785796790,2026-08-03T22:39:50+00:00,6146,6148,6146,6146
1785796820,2026-08-03T22:40:20+00:00,6161,6163,6161,6161
1785796850,2026-08-03T22:40:50+00:00,6176,6178,6176,6176
1785796880,2026-08-03T22:41:20+00:00,6191,6192,6191,6191
1785796910,2026-08-03T22:41:50+00:00,6206,6207,6206,6206
1785796940,2026-08-03T22:42:20+00:00,6221,6222,6221,6221
1785796970,2026-08-03T22:42:50+00:00,6236,6237,6236,6236
1785797000,2026-08-03T22:43:20+00:00,6251,6252,6251,6251
1785797030,2026-08-03T22:43:50+00:00,6266,6267,6266,6266
