timestamp,iso,value
1785826490,2026-08-04T06:54:50+00:00,15794993
1785826520,2026-08-04T06:55:20+00:00,15766620
1785826550,2026-08-04T06:55:50+00:00,15783146
1785826580,2026-08-04T06:56:20+00:00,15801298
1785826610,2026-08-04T06:56:50+00:00,15819437
1785826640,2026-08-04T06:57:20+00:00,15834765
1785826670,2026-08-04T06:57:50+00:00,15850794
1785826700,2026-08-04T06:58:20+00:00,15864787
1785826730,2026-08-04T06:58:50+00:00,15881963
1785826760,2026-08-04T06:59:20+00:00,15899845
1785826790,2026-08-04T06:59:50+00:00,15914301
1785826820,2026-08-04T07:00:20+00:00,15932367
1785826850,2026-08-04T07:00:50+00:00,15945029
1785826880,2026-08-04T07:01:20+00:00,15963725
1785826910,2026-08-04T07:01:50+00:00,15980655
1785826940,2026-08-04T07:02:20+00:00,15997554
1785826970,2026-08-04T07:02:50+00:00,16014834
1785827000,2026-08-04T07:03:20+00:00,16026584
1785827030,2026-08-04T07:03:50+00:00,16043360
1785827060,2026-08-04T07:04:20+00:00,16057582
1785827090,2026-08-04T07:04:50+00:00,16073972
1785827120,2026-08-04T07:05:20+00:00,16081894
1785827150,2026-08-04T07:05:50+00:00,16098718
1785827180,2026-08-04T07:06:20+00:00,16112402
1785827210,2026-08-04T07:06:50+00:00,16132826
1785827240,2026-08-04T07:07:20+00:00,16129439
1785827270,2026-08-04T07:07:50+00:00,16152322
1785827300,2026-08-04T07:08:20+00:00,16163148
1785827330,2026-08-04T07:08:50+00:00,16183657
1785827360,2026-08-04T07:09:20+00:00,16197315
1785827390,2026-08-04T07:09:50+00:00,16216263
1785827420,2026-08-04T07:10:20+00:00,16241033
1785827450,2026-08-04T07:10:50+00:00,16251047
1785827480,2026-08-04T07:11:20+00:00,16264762
1785827510,2026-08-04T07:11:50+00:00,16285411
1785827540,2026-08-04T07:12:20+00:00,16307564
1785827570,2026-08-04T07:12:50+00:00,16320075
1785827600,2026-08-04T07:13:20+00:00,16336554
1785827630,2026-08-04T07:13:50+00:00,16352408
1785827660,2026-08-04T07:14:20+00:00,16367484
1785827690,2026-08-04T07:14:50+00:00,16382619
1785827720,2026-08-04T07:15:20+00:00,16399322
1785827750,2026-08-04T07:15:50+00:00,16414649
1785827780,2026-08-04T07:16:20+00:00,16432958
1785827810,2026-08-04T07:16:50+00:00,16449560
1785827840,2026-08-04T07:17:20+00:00,16467031
1785827870,2026-08-04T07:17:50+00:00,16485183
1785827900,2026-08-04T07:18:20+00:00,16500213
1785827930,2026-08-04T07:18:50+00:00,16520676
1785827960,2026-08-04T07:19:20+00:00,16536245
1785827990,2026-08-04T07:19:50+00:00,16551682
1785828020,2026-08-04T07:20:20+00:00,16569053
1785828050,2026-08-04T07:20:50+00:00,16584423
1785828080,2026-08-04T07:21:20+00:00,16604003
1785828110,2026-08-04T07:21:50+00:00,16621157
1785828140,2026-08-04T07:22:20+00:00,16637123
1785828170,2026-08-04T07:22:50+00:00,16656773
1785828200,2026-08-04T07:23:20+00:00,16669800
1785828230,2026-08-04T07:23:50+00:00,16039839
1785828260,2026-08-04T07:24:20+00:00,16056779
1785828290,2026-08-04T07:24:50+00:00,16071659
1785828320,2026-08-04T07:25:20+00:00,16085693
1785828350,2026-08-04T07:25:50+00:00,16100745
1785828380,2026-08-04T07:26:20+00:00,16115963
1785828410,2026-08-04T07:26:50+00:00,16134190
1785828440,2026-08-04T07:27:20+00:00,16141170
1785828470,2026-08-04T07:27:50+00:00,16161924
1785828500,2026-08-04T07:28:20+00:00,16174381
1785828530,2026-08-04T07:28:50+00:00,16194666
1785828560,2026-08-04T07:29:20+00:00,16210042
1785828590,2026-08-04T07:29:50+00:00,16226564
1785828620,2026-08-04T07:30:20+00:00,16240746
1785828650,2026-08-04T07:30:50+00:00,16259038
1785828680,2026-08-04T07:31:20+00:00,16274262
1785828710,2026-08-04T07:31:50+00:00,16292718
1785828740,2026-08-04T07:32:20+00:00,16308294
1785828770,2026-08-04T07:32:50+00:00,16327005
1785828800,2026-08-04T07:33:20+00:00,16342262
1785828830,2026-08-04T07:33:50+00:00,16361300
