timestamp,iso,validator1,validator2,validator3,validator4
1785800120,2026-08-03T23:35:20+00:00,585621504,741462016,503943168,505634816
1785800150,2026-08-03T23:35:50+00:00,571977728,742989824,505122816,507555840
1785800180,2026-08-03T23:36:20+00:00,586723328,742989824,505516032,507949056
1785800210,2026-08-03T23:36:50+00:00,572878848,742641664,505626624,508170240
1785800240,2026-08-03T23:37:20+00:00,591855616,735830016,505757696,504152064
1785800270,2026-08-03T23:37:50+00:00,577609728,739106816,507019264,504983552
1785800300,2026-08-03T23:38:20+00:00,591540224,739106816,507019264,505376768
1785800330,2026-08-03T23:38:50+00:00,575799296,737542144,507260928,507088896
1785800360,2026-08-03T23:39:20+00:00,585486336,737067008,507256832,507219968
1785800390,2026-08-03T23:39:50+00:00,570368000,737198080,507650048,507351040
1785800420,2026-08-03T23:40:20+00:00,585965568,737009664,507650048,507613184
1785800450,2026-08-03T23:40:50+00:00,561115136,737341440,507641856,510259200
1785800480,2026-08-03T23:41:20+00:00,576057344,735387648,507904000,510246912
1785800510,2026-08-03T23:41:50+00:00,560832512,734834688,507805696,503361536
1785800540,2026-08-03T23:42:20+00:00,575889408,734437376,504135680,529788928
1785800570,2026-08-03T23:42:50+00:00,560766976,735166464,506298368,529969152
1785800600,2026-08-03T23:43:20+00:00,575578112,735428608,508473344,488079360
1785800630,2026-08-03T23:43:50+00:00,561364992,734994432,508604416,502337536
1785800660,2026-08-03T23:44:20+00:00,576290816,735125504,508735488,505090048
1785800690,2026-08-03T23:44:50+00:00,561451008,735322112,512331776,492507136
1785800720,2026-08-03T23:45:20+00:00,570052608,735322112,512311296,508735488
1785800750,2026-08-03T23:45:50+00:00,552615936,735260672,512270336,491864064
1785800780,2026-08-03T23:46:20+00:00,569131008,735117312,512532480,492466176
1785800810,2026-08-03T23:46:50+00:00,554102784,735404032,513052672,510160896
1785800840,2026-08-03T23:47:20+00:00,575336448,735318016,513314816,492920832
1785800870,2026-08-03T23:47:50+00:00,558489600,735313920,513355776,501481472
1785800900,2026-08-03T23:48:20+00:00,575528960,734691328,511713280,504889344
1785800930,2026-08-03T23:48:50+00:00,559624192,735162368,513286144,491397120
1785800960,2026-08-03T23:49:20+00:00,580726784,735162368,513417216,506380288
1785800990,2026-08-03T23:49:50+00:00,580460544,735162368,508760064,505303040
1785801020,2026-08-03T23:50:20+00:00,544894976,730324992,517615616,489562112
1785801050,2026-08-03T23:50:50+00:00,558526464,731230208,520650752,507899904
1785801080,2026-08-03T23:51:20+00:00,570212352,757100544,521953280,513400832
1785801110,2026-08-03T23:51:50+00:00,573919232,756953088,521678848,524386304
1785801140,2026-08-03T23:52:20+00:00,573718528,756953088,521678848,535527424
1785801170,2026-08-03T23:52:50+00:00,572002304,758128640,522657792,538230784
1785801200,2026-08-03T23:53:20+00:00,576327680,758128640,507281408,493641728
1785801230,2026-08-03T23:53:50+00:00,563404800,758120448,506867712,503300096
1785801260,2026-08-03T23:54:20+00:00,576757760,758382592,502583296,504086528
1785801290,2026-08-03T23:54:50+00:00,565411840,759115776,503525376,505257984
1785801320,2026-08-03T23:55:20+00:00,576540672,758734848,502218752,506175488
1785801350,2026-08-03T23:55:50+00:00,576995328,758341632,505147392,478158848
1785801380,2026-08-03T23:56:20+00:00,545779712,758734848,505147392,479207424
1785801410,2026-08-03T23:56:50+00:00,556892160,759128064,508284928,481550336
1785801440,2026-08-03T23:57:20+00:00,549793792,759259136,502669312,481267712
1785801470,2026-08-03T23:57:50+00:00,556789760,759107584,527249408,480464896
1785801500,2026-08-03T23:58:20+00:00,547373056,759500800,527511552,480464896
1785801530,2026-08-03T23:58:50+00:00,558489600,759631872,527507456,480858112
1785801560,2026-08-03T23:59:20+00:00,544718848,759631872,472256512,481415168
